DateTime,Area,Rainfall (mm/hr),Precipitation Type,Month
5/3/2025 9:00,Sample Area,0,No rainfall,5
5/3/2025 10:00,Sample Area,0,No rainfall,5
5/3/2025 11:00,Sample Area,0,No rainfall,5
5/3/2025 12:00,Sample Area,8.76,Very heavy,5
5/3/2025 13:00,Sample Area,0,No rainfall,5
5/3/2025 14:00,Sample Area,0,No rainfall,5
5/3/2025 15:00,Sample Area,5.17,Heavy,5
5/3/2025 16:00,Sample Area,0,No rainfall,5
5/3/2025 17:00,Sample Area,0,No rainfall,5
5/3/2025 18:00,Sample Area,0,No rainfall,5
5/3/2025 19:00,Sample Area,0,No rainfall,5
5/3/2025 20:00,Sample Area,0,No rainfall,5
5/3/2025 21:00,Sample Area,0,No rainfall,5
5/3/2025 22:00,Sample Area,13.08,Very heavy,5
5/3/2025 23:00,Sample Area,0,No rainfall,5
5/4/2025 0:00,Sample Area,0,No rainfall,5
5/4/2025 1:00,Sample Area,7.72,Heavy,5
5/4/2025 2:00,Sample Area,5.33,Heavy,5
5/4/2025 3:00,Sample Area,10.17,Very heavy,5
5/4/2025 4:00,Sample Area,6.97,Heavy,5
5/4/2025 5:00,Sample Area,12.58,Very heavy,5
5/4/2025 6:00,Sample Area,0,No rainfall,5
5/4/2025 7:00,Sample Area,14.24,Very heavy,5
5/4/2025 8:00,Sample Area,0,No rainfall,5
5/4/2025 9:00,Sample Area,0,No rainfall,5
5/4/2025 10:00,Sample Area,0,No rainfall,5
5/4/2025 11:00,Sample Area,0,No rainfall,5
5/4/2025 12:00,Sample Area,0,No rainfall,5
5/4/2025 13:00,Sample Area,0,No rainfall,5
5/4/2025 14:00,Sample Area,0,No rainfall,5
5/4/2025 15:00,Sample Area,9.66,Very heavy,5
5/4/2025 16:00,Sample Area,11.37,Very heavy,5
5/4/2025 17:00,Sample Area,0,No rainfall,5
5/4/2025 18:00,Sample Area,6.83,Heavy,5
5/4/2025 19:00,Sample Area,0,No rainfall,5
5/4/2025 20:00,Sample Area,7.34,Heavy,5
5/4/2025 21:00,Sample Area,0,No rainfall,5
5/4/2025 22:00,Sample Area,0,No rainfall,5
5/4/2025 23:00,Sample Area,0,No rainfall,5
5/5/2025 0:00,Sample Area,0,No rainfall,5
5/5/2025 1:00,Sample Area,0,No rainfall,5
5/5/2025 2:00,Sample Area,0,No rainfall,5
5/5/2025 3:00,Sample Area,0,No rainfall,5
5/5/2025 4:00,Sample Area,0,No rainfall,5
5/5/2025 5:00,Sample Area,0,No rainfall,5
5/5/2025 6:00,Sample Area,8.56,Very heavy,5
5/5/2025 7:00,Sample Area,0,No rainfall,5
5/5/2025 8:00,Sample Area,0,No rainfall,5
5/5/2025 9:00,Sample Area,13.48,Very heavy,5
5/5/2025 10:00,Sample Area,14.2,Very heavy,5
5/5/2025 11:00,Sample Area,0,No rainfall,5
5/5/2025 12:00,Sample Area,10.36,Very heavy,5
5/5/2025 13:00,Sample Area,0,No rainfall,5
5/5/2025 14:00,Sample Area,0,No rainfall,5
5/5/2025 15:00,Sample Area,0,No rainfall,5
5/5/2025 16:00,Sample Area,12.16,Very heavy,5
5/5/2025 17:00,Sample Area,0,No rainfall,5
5/5/2025 18:00,Sample Area,8.49,Very heavy,5
5/5/2025 19:00,Sample Area,0,No rainfall,5
5/5/2025 20:00,Sample Area,11.98,Very heavy,5
5/5/2025 21:00,Sample Area,0,No rainfall,5
5/5/2025 22:00,Sample Area,0,No rainfall,5
5/5/2025 23:00,Sample Area,0,No rainfall,5
5/6/2025 0:00,Sample Area,14,Very heavy,5
5/6/2025 1:00,Sample Area,0,No rainfall,5
5/6/2025 2:00,Sample Area,11.25,Very heavy,5
5/6/2025 3:00,Sample Area,8.92,Very heavy,5
5/6/2025 4:00,Sample Area,0,No rainfall,5
5/6/2025 5:00,Sample Area,9.79,Very heavy,5
5/6/2025 6:00,Sample Area,7.28,Heavy,5
5/6/2025 7:00,Sample Area,0,No rainfall,5
5/6/2025 8:00,Sample Area,0,No rainfall,5
5/6/2025 9:00,Sample Area,0,No rainfall,5
5/6/2025 10:00,Sample Area,0,No rainfall,5
5/6/2025 11:00,Sample Area,0,No rainfall,5
5/6/2025 12:00,Sample Area,0,No rainfall,5
5/6/2025 13:00,Sample Area,5.68,Heavy,5
5/6/2025 14:00,Sample Area,0,No rainfall,5
5/6/2025 15:00,Sample Area,11.99,Very heavy,5
5/6/2025 16:00,Sample Area,0,No rainfall,5
5/6/2025 17:00,Sample Area,0,No rainfall,5
5/6/2025 18:00,Sample Area,6.71,Heavy,5
5/6/2025 19:00,Sample Area,13.38,Very heavy,5
5/6/2025 20:00,Sample Area,0,No rainfall,5
5/6/2025 21:00,Sample Area,0,No rainfall,5
5/6/2025 22:00,Sample Area,0,No rainfall,5
5/6/2025 23:00,Sample Area,0,No rainfall,5
5/7/2025 0:00,Sample Area,0,No rainfall,5
5/7/2025 1:00,Sample Area,12.46,Very heavy,5
5/7/2025 2:00,Sample Area,0,No rainfall,5
5/7/2025 3:00,Sample Area,0,No rainfall,5
5/7/2025 4:00,Sample Area,0,No rainfall,5
5/7/2025 5:00,Sample Area,0,No rainfall,5
5/7/2025 6:00,Sample Area,0,No rainfall,5
5/7/2025 7:00,Sample Area,0,No rainfall,5
5/7/2025 8:00,Sample Area,0,No rainfall,5
5/7/2025 9:00,Sample Area,9.88,Very heavy,5
5/7/2025 10:00,Sample Area,0,No rainfall,5
5/7/2025 11:00,Sample Area,14.37,Very heavy,5
5/7/2025 12:00,Sample Area,0,No rainfall,5
5/7/2025 13:00,Sample Area,0,No rainfall,5
5/7/2025 14:00,Sample Area,10.25,Very heavy,5
5/7/2025 15:00,Sample Area,13.35,Very heavy,5
5/7/2025 16:00,Sample Area,0,No rainfall,5
5/7/2025 17:00,Sample Area,7.68,Heavy,5
5/7/2025 18:00,Sample Area,9.7,Very heavy,5
5/7/2025 19:00,Sample Area,5.77,Heavy,5
5/7/2025 20:00,Sample Area,0,No rainfall,5
5/7/2025 21:00,Sample Area,8.94,Very heavy,5
5/7/2025 22:00,Sample Area,7.73,Heavy,5
5/7/2025 23:00,Sample Area,5.03,Heavy,5
5/8/2025 0:00,Sample Area,12.2,Very heavy,5
5/8/2025 1:00,Sample Area,13.34,Very heavy,5
5/8/2025 2:00,Sample Area,0,No rainfall,5
5/8/2025 3:00,Sample Area,0,No rainfall,5
5/8/2025 4:00,Sample Area,0,No rainfall,5
5/8/2025 5:00,Sample Area,0,No rainfall,5
5/8/2025 6:00,Sample Area,0,No rainfall,5
5/8/2025 7:00,Sample Area,0,No rainfall,5
5/8/2025 8:00,Sample Area,0,No rainfall,5
5/8/2025 9:00,Sample Area,14.18,Very heavy,5
5/8/2025 10:00,Sample Area,8.81,Very heavy,5
5/8/2025 11:00,Sample Area,0,No rainfall,5
5/8/2025 12:00,Sample Area,10.98,Very heavy,5
5/8/2025 13:00,Sample Area,0,No rainfall,5
5/8/2025 14:00,Sample Area,8.98,Very heavy,5
5/8/2025 15:00,Sample Area,8.19,Very heavy,5
5/8/2025 16:00,Sample Area,0,No rainfall,5
5/8/2025 17:00,Sample Area,0,No rainfall,5
5/8/2025 18:00,Sample Area,0,No rainfall,5
5/8/2025 19:00,Sample Area,5.82,Heavy,5
5/8/2025 20:00,Sample Area,13.43,Very heavy,5
5/8/2025 21:00,Sample Area,0,No rainfall,5
5/8/2025 22:00,Sample Area,0,No rainfall,5
5/8/2025 23:00,Sample Area,0,No rainfall,5
5/9/2025 0:00,Sample Area,0,No rainfall,5
5/9/2025 1:00,Sample Area,9.02,Very heavy,5
5/9/2025 2:00,Sample Area,0,No rainfall,5
5/9/2025 3:00,Sample Area,11.24,Very heavy,5
5/9/2025 4:00,Sample Area,11.79,Very heavy,5
5/9/2025 5:00,Sample Area,9.88,Very heavy,5
5/9/2025 6:00,Sample Area,0,No rainfall,5
5/9/2025 7:00,Sample Area,0,No rainfall,5
5/9/2025 8:00,Sample Area,0,No rainfall,5
5/9/2025 9:00,Sample Area,12.2,Very heavy,5
5/9/2025 10:00,Sample Area,13.3,Very heavy,5
5/9/2025 11:00,Sample Area,0,No rainfall,5
5/9/2025 12:00,Sample Area,13.89,Very heavy,5
5/9/2025 13:00,Sample Area,0,No rainfall,5
5/9/2025 14:00,Sample Area,0,No rainfall,5
5/9/2025 15:00,Sample Area,0,No rainfall,5
5/9/2025 16:00,Sample Area,0,No rainfall,5
5/9/2025 17:00,Sample Area,0,No rainfall,5
5/9/2025 18:00,Sample Area,0,No rainfall,5
5/9/2025 19:00,Sample Area,7.52,Heavy,5
5/9/2025 20:00,Sample Area,9.67,Very heavy,5
5/9/2025 21:00,Sample Area,0,No rainfall,5
5/9/2025 22:00,Sample Area,6.5,Heavy,5
5/9/2025 23:00,Sample Area,0,No rainfall,5
5/10/2025 0:00,Sample Area,0,No rainfall,5
5/10/2025 1:00,Sample Area,13.09,Very heavy,5
5/10/2025 2:00,Sample Area,14.2,Very heavy,5
5/10/2025 3:00,Sample Area,9.27,Very heavy,5
5/10/2025 4:00,Sample Area,8.65,Very heavy,5
5/10/2025 5:00,Sample Area,13.02,Very heavy,5
5/10/2025 6:00,Sample Area,0,No rainfall,5
5/10/2025 7:00,Sample Area,11.84,Very heavy,5
5/10/2025 8:00,Sample Area,0,No rainfall,5
5/10/2025 9:00,Sample Area,6.53,Heavy,5
5/10/2025 10:00,Sample Area,0,No rainfall,5
5/10/2025 11:00,Sample Area,0,No rainfall,5
5/10/2025 12:00,Sample Area,14.32,Very heavy,5
5/10/2025 13:00,Sample Area,0,No rainfall,5
5/10/2025 14:00,Sample Area,12.34,Very heavy,5
5/10/2025 15:00,Sample Area,0,No rainfall,5
5/10/2025 16:00,Sample Area,8.18,Very heavy,5
5/10/2025 17:00,Sample Area,0,No rainfall,5
5/10/2025 18:00,Sample Area,0,No rainfall,5
5/10/2025 19:00,Sample Area,0,No rainfall,5
5/10/2025 20:00,Sample Area,13.83,Very heavy,5
5/10/2025 21:00,Sample Area,8.07,Very heavy,5
5/10/2025 22:00,Sample Area,0,No rainfall,5
5/10/2025 23:00,Sample Area,12.53,Very heavy,5
5/11/2025 0:00,Sample Area,6.51,Heavy,5
5/11/2025 1:00,Sample Area,9.01,Very heavy,5
5/11/2025 2:00,Sample Area,0,No rainfall,5
5/11/2025 3:00,Sample Area,0,No rainfall,5
5/11/2025 4:00,Sample Area,0,No rainfall,5
5/11/2025 5:00,Sample Area,0,No rainfall,5
5/11/2025 6:00,Sample Area,0,No rainfall,5
5/11/2025 7:00,Sample Area,0,No rainfall,5
5/11/2025 8:00,Sample Area,0,No rainfall,5
5/11/2025 9:00,Sample Area,10.65,Very heavy,5
5/11/2025 10:00,Sample Area,11.11,Very heavy,5
5/11/2025 11:00,Sample Area,5.69,Heavy,5
5/11/2025 12:00,Sample Area,0,No rainfall,5
5/11/2025 13:00,Sample Area,0,No rainfall,5
5/11/2025 14:00,Sample Area,0,No rainfall,5
5/11/2025 15:00,Sample Area,0,No rainfall,5
5/11/2025 16:00,Sample Area,0,No rainfall,5
5/11/2025 17:00,Sample Area,0,No rainfall,5
5/11/2025 18:00,Sample Area,0,No rainfall,5
5/11/2025 19:00,Sample Area,5.6,Heavy,5
5/11/2025 20:00,Sample Area,12.98,Very heavy,5
5/11/2025 21:00,Sample Area,0,No rainfall,5
5/11/2025 22:00,Sample Area,0,No rainfall,5
5/11/2025 23:00,Sample Area,5.23,Heavy,5
5/12/2025 0:00,Sample Area,0,No rainfall,5
5/12/2025 1:00,Sample Area,0,No rainfall,5
5/12/2025 2:00,Sample Area,0,No rainfall,5
5/12/2025 3:00,Sample Area,0,No rainfall,5
5/12/2025 4:00,Sample Area,0,No rainfall,5
5/12/2025 5:00,Sample Area,8.41,Very heavy,5
5/12/2025 6:00,Sample Area,0,No rainfall,5
5/12/2025 7:00,Sample Area,0,No rainfall,5
5/12/2025 8:00,Sample Area,0,No rainfall,5
5/12/2025 9:00,Sample Area,8.59,Very heavy,5
5/12/2025 10:00,Sample Area,0,No rainfall,5
5/12/2025 11:00,Sample Area,0,No rainfall,5
5/12/2025 12:00,Sample Area,0,No rainfall,5
5/12/2025 13:00,Sample Area,0,No rainfall,5
5/12/2025 14:00,Sample Area,0,No rainfall,5
5/12/2025 15:00,Sample Area,0,No rainfall,5
5/12/2025 16:00,Sample Area,13.66,Very heavy,5
5/12/2025 17:00,Sample Area,5.22,Heavy,5
5/12/2025 18:00,Sample Area,0,No rainfall,5
5/12/2025 19:00,Sample Area,0,No rainfall,5
5/12/2025 20:00,Sample Area,0,No rainfall,5
5/12/2025 21:00,Sample Area,13.17,Very heavy,5
5/12/2025 22:00,Sample Area,0,No rainfall,5
5/12/2025 23:00,Sample Area,7.94,Heavy,5
5/13/2025 0:00,Sample Area,13.28,Very heavy,5
5/13/2025 1:00,Sample Area,11.39,Very heavy,5
5/13/2025 2:00,Sample Area,13.98,Very heavy,5
5/13/2025 3:00,Sample Area,11.3,Very heavy,5
5/13/2025 4:00,Sample Area,0,No rainfall,5
5/13/2025 5:00,Sample Area,0,No rainfall,5
5/13/2025 6:00,Sample Area,0,No rainfall,5
5/13/2025 7:00,Sample Area,0,No rainfall,5
5/13/2025 8:00,Sample Area,11.14,Very heavy,5
5/13/2025 9:00,Sample Area,0,No rainfall,5
5/13/2025 10:00,Sample Area,10.09,Very heavy,5
5/13/2025 11:00,Sample Area,0,No rainfall,5
5/13/2025 12:00,Sample Area,12.36,Very heavy,5
5/13/2025 13:00,Sample Area,0,No rainfall,5
5/13/2025 14:00,Sample Area,0,No rainfall,5
5/13/2025 15:00,Sample Area,0,No rainfall,5
5/13/2025 16:00,Sample Area,11.06,Very heavy,5
5/13/2025 17:00,Sample Area,0,No rainfall,5
5/13/2025 18:00,Sample Area,0,No rainfall,5
5/13/2025 19:00,Sample Area,0,No rainfall,5
5/13/2025 20:00,Sample Area,12.22,Very heavy,5
5/13/2025 21:00,Sample Area,0,No rainfall,5
5/13/2025 22:00,Sample Area,13.54,Very heavy,5
5/13/2025 23:00,Sample Area,0,No rainfall,5
5/14/2025 0:00,Sample Area,0,No rainfall,5
5/14/2025 1:00,Sample Area,11.87,Very heavy,5
5/14/2025 2:00,Sample Area,0,No rainfall,5
5/14/2025 3:00,Sample Area,6.91,Heavy,5
5/14/2025 4:00,Sample Area,0,No rainfall,5
5/14/2025 5:00,Sample Area,9.07,Very heavy,5
5/14/2025 6:00,Sample Area,8.9,Very heavy,5
5/14/2025 7:00,Sample Area,13.1,Very heavy,5
5/14/2025 8:00,Sample Area,0,No rainfall,5
5/14/2025 9:00,Sample Area,0,No rainfall,5
5/14/2025 10:00,Sample Area,5.58,Heavy,5
5/14/2025 11:00,Sample Area,13.56,Very heavy,5
5/14/2025 12:00,Sample Area,0,No rainfall,5
5/14/2025 13:00,Sample Area,0,No rainfall,5
5/14/2025 14:00,Sample Area,0,No rainfall,5
5/14/2025 15:00,Sample Area,14.39,Very heavy,5
5/14/2025 16:00,Sample Area,0,No rainfall,5
5/14/2025 17:00,Sample Area,0,No rainfall,5
5/14/2025 18:00,Sample Area,0,No rainfall,5
5/14/2025 19:00,Sample Area,0,No rainfall,5
5/14/2025 20:00,Sample Area,0,No rainfall,5
5/14/2025 21:00,Sample Area,6.86,Heavy,5
5/14/2025 22:00,Sample Area,0,No rainfall,5
5/14/2025 23:00,Sample Area,12.78,Very heavy,5
5/15/2025 0:00,Sample Area,0,No rainfall,5
5/15/2025 1:00,Sample Area,0,No rainfall,5
5/15/2025 2:00,Sample Area,0,No rainfall,5
5/15/2025 3:00,Sample Area,5.87,Heavy,5
5/15/2025 4:00,Sample Area,5.57,Heavy,5
5/15/2025 5:00,Sample Area,0,No rainfall,5
5/15/2025 6:00,Sample Area,0,No rainfall,5
5/15/2025 7:00,Sample Area,11.09,Very heavy,5
5/15/2025 8:00,Sample Area,5.06,Heavy,5
5/15/2025 9:00,Sample Area,0,No rainfall,5
5/15/2025 10:00,Sample Area,8.64,Very heavy,5
5/15/2025 11:00,Sample Area,0,No rainfall,5
5/15/2025 12:00,Sample Area,0,No rainfall,5
5/15/2025 13:00,Sample Area,0,No rainfall,5
5/15/2025 14:00,Sample Area,0,No rainfall,5
5/15/2025 15:00,Sample Area,12.1,Very heavy,5
5/15/2025 16:00,Sample Area,0,No rainfall,5
5/15/2025 17:00,Sample Area,0,No rainfall,5
5/15/2025 18:00,Sample Area,5.87,Heavy,5
5/15/2025 19:00,Sample Area,0,No rainfall,5
5/15/2025 20:00,Sample Area,0,No rainfall,5
5/15/2025 21:00,Sample Area,5.93,Heavy,5
5/15/2025 22:00,Sample Area,0,No rainfall,5
5/15/2025 23:00,Sample Area,0,No rainfall,5
5/16/2025 0:00,Sample Area,0,No rainfall,5
5/16/2025 1:00,Sample Area,0,No rainfall,5
5/16/2025 2:00,Sample Area,10.35,Very heavy,5
5/16/2025 3:00,Sample Area,10.96,Very heavy,5
5/16/2025 4:00,Sample Area,0,No rainfall,5
5/16/2025 5:00,Sample Area,0,No rainfall,5
5/16/2025 6:00,Sample Area,5.49,Heavy,5
5/16/2025 7:00,Sample Area,0,No rainfall,5
5/16/2025 8:00,Sample Area,0,No rainfall,5
5/16/2025 9:00,Sample Area,11.71,Very heavy,5
5/16/2025 10:00,Sample Area,11.44,Very heavy,5
5/16/2025 11:00,Sample Area,0,No rainfall,5
5/16/2025 12:00,Sample Area,0,No rainfall,5
5/16/2025 13:00,Sample Area,0,No rainfall,5
5/16/2025 14:00,Sample Area,0,No rainfall,5
5/16/2025 15:00,Sample Area,8.07,Very heavy,5
5/16/2025 16:00,Sample Area,0,No rainfall,5
5/16/2025 17:00,Sample Area,0,No rainfall,5
5/16/2025 18:00,Sample Area,0,No rainfall,5
5/16/2025 19:00,Sample Area,13.05,Very heavy,5
5/16/2025 20:00,Sample Area,0,No rainfall,5
5/16/2025 21:00,Sample Area,0,No rainfall,5
5/16/2025 22:00,Sample Area,14.2,Very heavy,5
5/16/2025 23:00,Sample Area,0,No rainfall,5
5/17/2025 0:00,Sample Area,0,No rainfall,5
5/17/2025 1:00,Sample Area,0,No rainfall,5
5/17/2025 2:00,Sample Area,0,No rainfall,5
5/17/2025 3:00,Sample Area,0,No rainfall,5
5/17/2025 4:00,Sample Area,0,No rainfall,5
5/17/2025 5:00,Sample Area,0,No rainfall,5
5/17/2025 6:00,Sample Area,0,No rainfall,5
5/17/2025 7:00,Sample Area,0,No rainfall,5
5/17/2025 8:00,Sample Area,0,No rainfall,5
5/17/2025 9:00,Sample Area,0,No rainfall,5
5/17/2025 10:00,Sample Area,0,No rainfall,5
5/17/2025 11:00,Sample Area,10.71,Very heavy,5
5/17/2025 12:00,Sample Area,0,No rainfall,5
5/17/2025 13:00,Sample Area,0,No rainfall,5
5/17/2025 14:00,Sample Area,6.67,Heavy,5
5/17/2025 15:00,Sample Area,0,No rainfall,5
5/17/2025 16:00,Sample Area,9.63,Very heavy,5
5/17/2025 17:00,Sample Area,11.6,Very heavy,5
5/17/2025 18:00,Sample Area,12.95,Very heavy,5
5/17/2025 19:00,Sample Area,12.51,Very heavy,5
5/17/2025 20:00,Sample Area,0,No rainfall,5
5/17/2025 21:00,Sample Area,8.98,Very heavy,5
5/17/2025 22:00,Sample Area,0,No rainfall,5
5/17/2025 23:00,Sample Area,0,No rainfall,5
5/18/2025 0:00,Sample Area,6.11,Heavy,5
5/18/2025 1:00,Sample Area,0,No rainfall,5
5/18/2025 2:00,Sample Area,7.08,Heavy,5
5/18/2025 3:00,Sample Area,0,No rainfall,5
5/18/2025 4:00,Sample Area,0,No rainfall,5
5/18/2025 5:00,Sample Area,0,No rainfall,5
5/18/2025 6:00,Sample Area,11.57,Very heavy,5
5/18/2025 7:00,Sample Area,0,No rainfall,5
5/18/2025 8:00,Sample Area,0,No rainfall,5
5/18/2025 9:00,Sample Area,0,No rainfall,5
5/18/2025 10:00,Sample Area,6.14,Heavy,5
5/18/2025 11:00,Sample Area,0,No rainfall,5
5/18/2025 12:00,Sample Area,6.3,Heavy,5
5/18/2025 13:00,Sample Area,0,No rainfall,5
5/18/2025 14:00,Sample Area,0,No rainfall,5
5/18/2025 15:00,Sample Area,0,No rainfall,5
5/18/2025 16:00,Sample Area,8.41,Very heavy,5
5/18/2025 17:00,Sample Area,0,No rainfall,5
5/18/2025 18:00,Sample Area,0,No rainfall,5
5/18/2025 19:00,Sample Area,13.01,Very heavy,5
5/18/2025 20:00,Sample Area,0,No rainfall,5
5/18/2025 21:00,Sample Area,7.1,Heavy,5
5/18/2025 22:00,Sample Area,0,No rainfall,5
5/18/2025 23:00,Sample Area,0,No rainfall,5
5/19/2025 0:00,Sample Area,0,No rainfall,5
5/19/2025 1:00,Sample Area,0,No rainfall,5
5/19/2025 2:00,Sample Area,10.64,Very heavy,5
5/19/2025 3:00,Sample Area,12.36,Very heavy,5
5/19/2025 4:00,Sample Area,0,No rainfall,5
5/19/2025 5:00,Sample Area,8.53,Very heavy,5
5/19/2025 6:00,Sample Area,0,No rainfall,5
5/19/2025 7:00,Sample Area,0,No rainfall,5
5/19/2025 8:00,Sample Area,10.46,Very heavy,5
5/19/2025 9:00,Sample Area,12.03,Very heavy,5
5/19/2025 10:00,Sample Area,0,No rainfall,5
5/19/2025 11:00,Sample Area,9.35,Very heavy,5
5/19/2025 12:00,Sample Area,0,No rainfall,5
5/19/2025 13:00,Sample Area,13.43,Very heavy,5
5/19/2025 14:00,Sample Area,13.06,Very heavy,5
5/19/2025 15:00,Sample Area,0,No rainfall,5
5/19/2025 16:00,Sample Area,0,No rainfall,5
5/19/2025 17:00,Sample Area,8.24,Very heavy,5
5/19/2025 18:00,Sample Area,11.09,Very heavy,5
5/19/2025 19:00,Sample Area,0,No rainfall,5
5/19/2025 20:00,Sample Area,0,No rainfall,5
5/19/2025 21:00,Sample Area,6.08,Heavy,5
5/19/2025 22:00,Sample Area,0,No rainfall,5
5/19/2025 23:00,Sample Area,0,No rainfall,5
5/20/2025 0:00,Sample Area,0,No rainfall,5
5/20/2025 1:00,Sample Area,0,No rainfall,5
5/20/2025 2:00,Sample Area,9.07,Very heavy,5
5/20/2025 3:00,Sample Area,5.26,Heavy,5
5/20/2025 4:00,Sample Area,0,No rainfall,5
5/20/2025 5:00,Sample Area,5.96,Heavy,5
5/20/2025 6:00,Sample Area,13.34,Very heavy,5
5/20/2025 7:00,Sample Area,0,No rainfall,5
5/20/2025 8:00,Sample Area,0,No rainfall,5
5/20/2025 9:00,Sample Area,9.29,Very heavy,5
5/20/2025 10:00,Sample Area,0,No rainfall,5
5/20/2025 11:00,Sample Area,0,No rainfall,5
5/20/2025 12:00,Sample Area,0,No rainfall,5
5/20/2025 13:00,Sample Area,14.39,Very heavy,5
5/20/2025 14:00,Sample Area,0,No rainfall,5
5/20/2025 15:00,Sample Area,13.21,Very heavy,5
5/20/2025 16:00,Sample Area,0,No rainfall,5
5/20/2025 17:00,Sample Area,6.43,Heavy,5
5/20/2025 18:00,Sample Area,0,No rainfall,5
5/20/2025 19:00,Sample Area,0,No rainfall,5
5/20/2025 20:00,Sample Area,0,No rainfall,5
5/20/2025 21:00,Sample Area,0,No rainfall,5
5/20/2025 22:00,Sample Area,12.29,Very heavy,5
5/20/2025 23:00,Sample Area,7.52,Heavy,5
5/21/2025 0:00,Sample Area,0,No rainfall,5
5/21/2025 1:00,Sample Area,14.83,Very heavy,5
5/21/2025 2:00,Sample Area,0,No rainfall,5
5/21/2025 3:00,Sample Area,0,No rainfall,5
5/21/2025 4:00,Sample Area,0,No rainfall,5
5/21/2025 5:00,Sample Area,0,No rainfall,5
5/21/2025 6:00,Sample Area,9.9,Very heavy,5
5/21/2025 7:00,Sample Area,0,No rainfall,5
5/21/2025 8:00,Sample Area,0,No rainfall,5
5/21/2025 9:00,Sample Area,0,No rainfall,5
5/21/2025 10:00,Sample Area,0,No rainfall,5
5/21/2025 11:00,Sample Area,0,No rainfall,5
5/21/2025 12:00,Sample Area,0,No rainfall,5
5/21/2025 13:00,Sample Area,0,No rainfall,5
5/21/2025 14:00,Sample Area,11.16,Very heavy,5
5/21/2025 15:00,Sample Area,0,No rainfall,5
5/21/2025 16:00,Sample Area,0,No rainfall,5
5/21/2025 17:00,Sample Area,0,No rainfall,5
5/21/2025 18:00,Sample Area,14.11,Very heavy,5
5/21/2025 19:00,Sample Area,0,No rainfall,5
5/21/2025 20:00,Sample Area,8.05,Very heavy,5
5/21/2025 21:00,Sample Area,10.87,Very heavy,5
5/21/2025 22:00,Sample Area,14.15,Very heavy,5
5/21/2025 23:00,Sample Area,0,No rainfall,5
5/22/2025 0:00,Sample Area,0,No rainfall,5
5/22/2025 1:00,Sample Area,0,No rainfall,5
5/22/2025 2:00,Sample Area,5.04,Heavy,5
5/22/2025 3:00,Sample Area,12.6,Very heavy,5
5/22/2025 4:00,Sample Area,12.61,Very heavy,5
5/22/2025 5:00,Sample Area,12.89,Very heavy,5
5/22/2025 6:00,Sample Area,0,No rainfall,5
5/22/2025 7:00,Sample Area,0,No rainfall,5
5/22/2025 8:00,Sample Area,0,No rainfall,5
5/22/2025 9:00,Sample Area,0,No rainfall,5
5/22/2025 10:00,Sample Area,6.77,Heavy,5
5/22/2025 11:00,Sample Area,11.82,Very heavy,5
5/22/2025 12:00,Sample Area,0,No rainfall,5
5/22/2025 13:00,Sample Area,5.83,Heavy,5
5/22/2025 14:00,Sample Area,7.85,Heavy,5
5/22/2025 15:00,Sample Area,0,No rainfall,5
5/22/2025 16:00,Sample Area,0,No rainfall,5
5/22/2025 17:00,Sample Area,12.08,Very heavy,5
5/22/2025 18:00,Sample Area,0,No rainfall,5
5/22/2025 19:00,Sample Area,0,No rainfall,5
5/22/2025 20:00,Sample Area,0,No rainfall,5
5/22/2025 21:00,Sample Area,6.19,Heavy,5
5/22/2025 22:00,Sample Area,0,No rainfall,5
5/22/2025 23:00,Sample Area,5.29,Heavy,5
5/23/2025 0:00,Sample Area,7.11,Heavy,5
5/23/2025 1:00,Sample Area,9.32,Very heavy,5
5/23/2025 2:00,Sample Area,0,No rainfall,5
5/23/2025 3:00,Sample Area,5.44,Heavy,5
5/23/2025 4:00,Sample Area,0,No rainfall,5
5/23/2025 5:00,Sample Area,0,No rainfall,5
5/23/2025 6:00,Sample Area,5.78,Heavy,5
5/23/2025 7:00,Sample Area,0,No rainfall,5
5/23/2025 8:00,Sample Area,5.99,Heavy,5
5/23/2025 9:00,Sample Area,0,No rainfall,5
5/23/2025 10:00,Sample Area,0,No rainfall,5
5/23/2025 11:00,Sample Area,13.82,Very heavy,5
5/23/2025 12:00,Sample Area,5.2,Heavy,5
5/23/2025 13:00,Sample Area,0,No rainfall,5
5/23/2025 14:00,Sample Area,8.62,Very heavy,5
5/23/2025 15:00,Sample Area,12.38,Very heavy,5
5/23/2025 16:00,Sample Area,0,No rainfall,5
5/23/2025 17:00,Sample Area,5.71,Heavy,5
5/23/2025 18:00,Sample Area,0,No rainfall,5
5/23/2025 19:00,Sample Area,0,No rainfall,5
5/23/2025 20:00,Sample Area,0,No rainfall,5
5/23/2025 21:00,Sample Area,0,No rainfall,5
5/23/2025 22:00,Sample Area,0,No rainfall,5
5/23/2025 23:00,Sample Area,12.23,Very heavy,5
5/24/2025 0:00,Sample Area,8.93,Very heavy,5
5/24/2025 1:00,Sample Area,0,No rainfall,5
5/24/2025 2:00,Sample Area,12.59,Very heavy,5
5/24/2025 3:00,Sample Area,0,No rainfall,5
5/24/2025 4:00,Sample Area,14.23,Very heavy,5
5/24/2025 5:00,Sample Area,0,No rainfall,5
5/24/2025 6:00,Sample Area,10.06,Very heavy,5
5/24/2025 7:00,Sample Area,8.63,Very heavy,5
5/24/2025 8:00,Sample Area,7.57,Heavy,5
5/24/2025 9:00,Sample Area,12.51,Very heavy,5
