Building ID,Rooftop Area (m²),Total_Collection_L
3749,227,13153.469373000002
3750,189,10951.567011000001
3751,164,9502.947036
3752,139,8054.327061000001
3753,72,4172.025528
3754,195,11299.235805
3755,111,6431.872689
3756,273,15818.930127000001
3757,162,9387.057438000002
3758,177,10256.229423
3759,111,6431.872689
3760,87,5041.197513
3761,298,17267.550102
3762,288,16688.102112
3763,244,14138.530956
3764,215,12458.131785
3765,244,14138.530956
3766,271,15703.040529
3767,110,6373.92789
3768,178,10314.174222000001
3769,271,15703.040529
3770,222,12863.745378
3771,273,15818.930127000001
3772,205,11878.683795000003
3773,198,11473.070201999999
3774,171,9908.560629000001
3775,159,9213.223041000001
3776,62,3592.5775379999995
3777,204,11820.738996
3778,149,8633.775051
3779,184,10661.843016
3780,71,4114.080729
3781,123,7127.210277000001
3782,280,16224.543720000001
3783,230,13327.303770000002
3784,256,14833.868543999999
3785,256,14833.868543999999
3786,181,10488.008619
3787,273,15818.930127000001
3788,72,4172.025528
3789,168,9734.726232
3790,119,6895.431081000001
3791,265,15355.371734999999
3792,133,7706.658267000001
3793,299,17325.494901000002
3794,150,8691.71985
3795,133,7706.658267000001
3796,253,14660.034147
3797,210,12168.40779
3798,77,4461.749523
3799,185,10719.787815
3800,50,2897.23995
3801,214,12400.186986
3802,112,6489.817488000001
3803,71,4114.080729
3804,119,6895.431081000001
3805,174,10082.395026
3806,198,11473.070201999999
3807,145,8401.995855000001
3808,212,12284.297388
3809,128,7416.9342719999995
3810,54,3129.019146
3811,109,6315.983091
3812,169,9792.671031
3813,95,5504.755905
3814,227,13153.469373000002
3815,225,13037.579775
3816,183,10603.898217
3817,266,15413.316534000001
3818,105,6084.203895
3819,159,9213.223041000001
3820,236,13674.972564000002
3821,297,17209.605303000004
3822,281,16282.488519
3823,206,11936.628594
3824,248,14370.310151999998
3825,153,8865.554247
3826,126,7301.044674000001
3827,279,16166.598921000003
3828,195,11299.235805
3829,51,2955.184749
3830,57,3302.853543
3831,124,7185.155075999999
3832,274,15876.874926
3833,231,13385.248569
3834,174,10082.395026
3835,87,5041.197513
3836,225,13037.579775
3837,76,4403.8047240000005
3838,69,3998.191131
3839,189,10951.567011000001
3840,92,5330.921508
3841,238,13790.862162000001
3842,80,4635.58392
3843,140,8112.271860000001
3844,273,15818.930127000001
3845,110,6373.92789
3846,251,14544.144549
3847,244,14138.530956
3848,158,9155.278242
3849,140,8112.271860000001
3850,212,12284.297388
3851,144,8344.051056
3852,192,11125.401408000002
3853,193,11183.346207
3854,62,3592.5775379999995
3855,162,9387.057438000002
3856,84,4867.363116
3857,293,16977.826107
3858,252,14602.089348000001
3859,236,13674.972564000002
3860,198,11473.070201999999
3861,292,16919.881308000004
3862,231,13385.248569
3863,252,14602.089348000001
3864,207,11994.573392999999
3865,97,5620.645503000001
3866,294,17035.770905999998
3867,84,4867.363116
3868,135,7822.5478650000005
3869,215,12458.131785
3870,208,12052.518192000001
3871,255,14775.923745000002
3872,201,11646.904599
3873,163,9445.002237
3874,226,13095.524574
3875,273,15818.930127000001
3876,149,8633.775051
3877,209,12110.462991
3878,232,13443.193368
3879,256,14833.868543999999
3880,284,16456.322916
3881,235,13617.027765
3882,148,8575.830252
3883,52,3013.1295480000003
3884,257,14891.813343
3885,246,14254.420554000002
3886,134,7764.603066000001
3887,174,10082.395026
3888,187,10835.677413000001
3889,132,7648.713467999999
3890,74,4287.915126
3891,117,6779.541483
3892,110,6373.92789
3893,78,4519.694322
3894,176,10198.284624
3895,68,3940.2463320000006
3896,220,12747.85578
3897,243,14080.586157000002
3898,123,7127.210277000001
3899,110,6373.92789
3900,220,12747.85578
3901,202,11704.849398
3902,69,3998.191131
3903,97,5620.645503000001
3904,260,15065.64774
3905,136,7880.492664000001
3906,201,11646.904599
3907,188,10893.622212
3908,159,9213.223041000001
3909,275,15934.819725
3910,232,13443.193368
3911,77,4461.749523
3912,246,14254.420554000002
3913,240,13906.75176
3914,108,6258.038292
3915,182,10545.953418
3916,100,5794.4799
3917,198,11473.070201999999
3918,61,3534.632739
3919,99,5736.5351009999995
3920,181,10488.008619
3921,295,17093.715705
3922,162,9387.057438000002
3923,219,12689.910981
3924,261,15123.592539000001
3925,215,12458.131785
3926,202,11704.849398
3927,63,3650.5223370000003
3928,252,14602.089348000001
3929,81,4693.528719000001
3930,188,10893.622212
3931,238,13790.862162000001
3932,195,11299.235805
3933,204,11820.738996
3934,104,6026.259096000001
3935,231,13385.248569
3936,259,15007.702941
3937,169,9792.671031
3938,264,15297.426935999998
3939,124,7185.155075999999
3940,70,4056.1359300000004
3941,221,12805.800579
3942,182,10545.953418
3943,136,7880.492664000001
3944,218,12631.966182
3945,108,6258.038292
3946,138,7996.382262
3947,282,16340.433318
3948,231,13385.248569
3949,251,14544.144549
3950,199,11531.015001
3951,132,7648.713467999999
3952,114,6605.707086
3953,113,6547.762287
3954,120,6953.37588
3955,53,3071.074347
3956,242,14022.641358
3957,192,11125.401408000002
3958,153,8865.554247
3959,253,14660.034147
3960,199,11531.015001
3961,263,15239.482137
3962,291,16861.936509000003
3963,224,12979.634976000001
3964,258,14949.758142
3965,142,8228.161458
3966,223,12921.690176999999
3967,191,11067.456608999999
3968,227,13153.469373000002
3969,197,11415.125403
3970,227,13153.469373000002
3971,161,9329.112639
3972,210,12168.40779
3973,168,9734.726232
3974,108,6258.038292
3975,92,5330.921508
3976,256,14833.868543999999
3977,61,3534.632739
3978,89,5157.087111000001
3979,167,9676.781433
3980,69,3998.191131
3981,271,15703.040529
3982,215,12458.131785
3983,180,10430.06382
3984,205,11878.683795000003
3985,233,13501.138167000001
3986,139,8054.327061000001
3987,143,8286.106257
3988,62,3592.5775379999995
3989,254,14717.978946000001
3990,115,6663.651885000001
3991,86,4983.252713999999
3992,226,13095.524574
3993,279,16166.598921000003
3994,115,6663.651885000001
3995,85,4925.307915
3996,231,13385.248569
3997,75,4345.859925
3998,124,7185.155075999999
3999,249,14428.254951
4000,157,9097.333443
4001,217,12574.021383000001
4002,92,5330.921508
4003,199,11531.015001
4004,197,11415.125403
4005,57,3302.853543
4006,78,4519.694322
4007,89,5157.087111000001
4008,267,15471.261333
4009,207,11994.573392999999
4010,258,14949.758142
4011,177,10256.229423
4012,133,7706.658267000001
4013,165,9560.891835
4014,232,13443.193368
4015,193,11183.346207
4016,223,12921.690176999999
4017,111,6431.872689
4018,284,16456.322916
4019,56,3244.9087440000003
4020,257,14891.813343
4021,94,5446.811106
4022,236,13674.972564000002
4023,288,16688.102112
4024,233,13501.138167000001
4025,225,13037.579775
4026,204,11820.738996
4027,230,13327.303770000002
4028,264,15297.426935999998
4029,137,7938.437463
4030,122,7069.265478
4031,212,12284.297388
4032,228,13211.414172
4033,261,15123.592539000001
4034,86,4983.252713999999
4035,283,16398.378117
4036,258,14949.758142
4037,288,16688.102112
4038,272,15760.985328000002
4039,168,9734.726232
4040,106,6142.148694
4041,57,3302.853543
4042,256,14833.868543999999
4043,144,8344.051056
4044,166,9618.836634
4045,271,15703.040529
4046,159,9213.223041000001
4047,69,3998.191131
4048,173,10024.450227
4049,280,16224.543720000001
4050,102,5910.369498
4051,168,9734.726232
4052,61,3534.632739
4053,226,13095.524574
4054,66,3824.3567339999995
4055,113,6547.762287
4056,91,5272.976709
4057,143,8286.106257
4058,206,11936.628594
4059,196,11357.180604000001
4060,287,16630.157313
4061,60,3476.68794
4062,147,8517.885452999999
4063,227,13153.469373000002
4064,120,6953.37588
4065,157,9097.333443
4066,107,6200.093493
4067,83,4809.418317
4068,69,3998.191131
4069,99,5736.5351009999995
4070,151,8749.664649
4071,265,15355.371734999999
4072,187,10835.677413000001
4073,209,12110.462991
4074,101,5852.424699
4075,64,3708.4671359999998
4076,278,16108.654122000002
4077,133,7706.658267000001
4078,180,10430.06382
4079,86,4983.252713999999
4080,175,10140.339825000001
4081,298,17267.550102
4082,89,5157.087111000001
4083,121,7011.320679
4084,89,5157.087111000001
4085,285,16514.267715
4086,105,6084.203895
4087,200,11588.9598
4088,153,8865.554247
4089,188,10893.622212
4090,159,9213.223041000001
4091,241,13964.696559
4092,185,10719.787815
4093,142,8228.161458
4094,143,8286.106257
4095,105,6084.203895
4096,109,6315.983091
4097,187,10835.677413000001
4098,88,5099.142312
4099,77,4461.749523
4100,98,5678.5903020000005
4101,213,12342.242187000002
4102,174,10082.395026
4103,62,3592.5775379999995
4104,273,15818.930127000001
4105,85,4925.307915
4106,150,8691.71985
4107,75,4345.859925
4108,135,7822.5478650000005
4109,53,3071.074347
4110,272,15760.985328000002
4111,131,7590.768669000001
4112,241,13964.696559
4113,215,12458.131785
4114,176,10198.284624
4115,137,7938.437463
4116,176,10198.284624
4117,169,9792.671031
4118,264,15297.426935999998
4119,71,4114.080729
4120,179,10372.119021
4121,80,4635.58392
4122,168,9734.726232
4123,60,3476.68794
4124,269,15587.150931
4125,95,5504.755905
4126,145,8401.995855000001
4127,239,13848.806961
4128,246,14254.420554000002
4129,241,13964.696559
4130,279,16166.598921000003
4131,59,3418.7431410000004
4132,217,12574.021383000001
4133,177,10256.229423
4134,287,16630.157313
4135,201,11646.904599
4136,148,8575.830252
4137,221,12805.800579
4138,161,9329.112639
4139,109,6315.983091
4140,239,13848.806961
4141,136,7880.492664000001
4142,194,11241.291006000001
4143,114,6605.707086
4144,296,17151.660504
4145,272,15760.985328000002
4146,272,15760.985328000002
4147,283,16398.378117
4148,106,6142.148694
4149,232,13443.193368
4150,155,8981.443845
4151,230,13327.303770000002
4152,233,13501.138167000001
4153,275,15934.819725
4154,58,3360.798342
4155,71,4114.080729
4156,190,11009.51181
4157,138,7996.382262
4158,225,13037.579775
4159,67,3882.3015330000003
4160,164,9502.947036
4161,253,14660.034147
4162,217,12574.021383000001
4163,194,11241.291006000001
4164,192,11125.401408000002
4165,155,8981.443845
4166,64,3708.4671359999998
4167,256,14833.868543999999
4168,112,6489.817488000001
4169,296,17151.660504
4170,216,12516.076584
4171,62,3592.5775379999995
4172,130,7532.82387
4173,81,4693.528719000001
4174,186,10777.732614000002
4175,89,5157.087111000001
4176,197,11415.125403
4177,267,15471.261333
4178,268,15529.206132000001
4179,262,15181.537338000002
4180,131,7590.768669000001
4181,126,7301.044674000001
4182,257,14891.813343
4183,250,14486.19975
4184,240,13906.75176
4185,125,7243.099875
4186,221,12805.800579
4187,87,5041.197513
4188,260,15065.64774
4189,237,13732.917363
4190,120,6953.37588
4191,298,17267.550102
4192,276,15992.764524
4193,97,5620.645503000001
4194,67,3882.3015330000003
4195,193,11183.346207
4196,232,13443.193368
4197,88,5099.142312
4198,245,14196.475755
4199,236,13674.972564000002
4200,138,7996.382262
4201,273,15818.930127000001
4202,111,6431.872689
4203,281,16282.488519
4204,190,11009.51181
4205,158,9155.278242
4206,130,7532.82387
4207,290,16803.991710000002
4208,278,16108.654122000002
4209,183,10603.898217
4210,260,15065.64774
4211,126,7301.044674000001
4212,298,17267.550102
4213,237,13732.917363
4214,139,8054.327061000001
4215,63,3650.5223370000003
4216,144,8344.051056
4217,103,5968.314297
4218,181,10488.008619
4219,88,5099.142312
4220,121,7011.320679
4221,74,4287.915126
4222,126,7301.044674000001
4223,209,12110.462991
4224,236,13674.972564000002
4225,279,16166.598921000003
4226,240,13906.75176
4227,215,12458.131785
4228,169,9792.671031
4229,269,15587.150931
4230,102,5910.369498
4231,271,15703.040529
4232,244,14138.530956
4233,205,11878.683795000003
4234,180,10430.06382
4235,286,16572.212514
4236,295,17093.715705
4237,275,15934.819725
4238,257,14891.813343
4239,199,11531.015001
4240,145,8401.995855000001
4241,215,12458.131785
4242,249,14428.254951
4243,296,17151.660504
4244,121,7011.320679
4245,111,6431.872689
4246,234,13559.082966
4247,55,3186.963945
4248,255,14775.923745000002
4249,81,4693.528719000001
4250,148,8575.830252
4251,187,10835.677413000001
4252,180,10430.06382
4253,236,13674.972564000002
4254,125,7243.099875
4255,226,13095.524574
4256,108,6258.038292
4257,80,4635.58392
4258,142,8228.161458
4259,118,6837.486282000001
4260,239,13848.806961
4261,101,5852.424699
4262,138,7996.382262
4263,176,10198.284624
4264,218,12631.966182
4265,80,4635.58392
4266,262,15181.537338000002
4267,299,17325.494901000002
4268,133,7706.658267000001
4269,280,16224.543720000001
4270,176,10198.284624
4271,199,11531.015001
4272,181,10488.008619
4273,62,3592.5775379999995
4274,94,5446.811106
4275,176,10198.284624
4276,219,12689.910981
4277,163,9445.002237
4278,226,13095.524574
4279,69,3998.191131
4280,293,16977.826107
4281,254,14717.978946000001
4282,130,7532.82387
4283,231,13385.248569
4284,213,12342.242187000002
4285,274,15876.874926
4286,178,10314.174222000001
4287,192,11125.401408000002
4288,254,14717.978946000001
4289,66,3824.3567339999995
4290,201,11646.904599
4291,107,6200.093493
4292,121,7011.320679
4293,291,16861.936509000003
4294,268,15529.206132000001
4295,158,9155.278242
4296,72,4172.025528
4297,223,12921.690176999999
4298,121,7011.320679
4299,57,3302.853543
4300,108,6258.038292
4301,267,15471.261333
4302,160,9271.16784
4303,236,13674.972564000002
4304,62,3592.5775379999995
4305,216,12516.076584
4306,278,16108.654122000002
4307,290,16803.991710000002
4308,205,11878.683795000003
4309,266,15413.316534000001
4310,238,13790.862162000001
4311,65,3766.411935
4312,168,9734.726232
4313,51,2955.184749
4314,295,17093.715705
4315,259,15007.702941
4316,194,11241.291006000001
4317,79,4577.639121
4318,152,8807.609448000001
4319,62,3592.5775379999995
4320,145,8401.995855000001
4321,291,16861.936509000003
4322,270,15645.095730000001
4323,287,16630.157313
4324,143,8286.106257
4325,131,7590.768669000001
4326,62,3592.5775379999995
4327,220,12747.85578
4328,262,15181.537338000002
4329,143,8286.106257
4330,198,11473.070201999999
4331,161,9329.112639
4332,104,6026.259096000001
4333,130,7532.82387
4334,217,12574.021383000001
4335,260,15065.64774
4336,165,9560.891835
4337,192,11125.401408000002
4338,250,14486.19975
4339,229,13269.358971
4340,251,14544.144549
4341,157,9097.333443
4342,272,15760.985328000002
4343,102,5910.369498
4344,264,15297.426935999998
4345,177,10256.229423
4346,229,13269.358971
4347,207,11994.573392999999
4348,210,12168.40779
4349,106,6142.148694
4350,101,5852.424699
4351,186,10777.732614000002
4352,231,13385.248569
4353,160,9271.16784
4354,50,2897.23995
4355,93,5388.866307000001
4356,276,15992.764524
4357,124,7185.155075999999
4358,147,8517.885452999999
4359,257,14891.813343
4360,58,3360.798342
4361,81,4693.528719000001
4362,64,3708.4671359999998
4363,189,10951.567011000001
4364,274,15876.874926
4365,286,16572.212514
4366,255,14775.923745000002
4367,298,17267.550102
4368,234,13559.082966
4369,185,10719.787815
4370,121,7011.320679
4371,204,11820.738996
4372,239,13848.806961
4373,61,3534.632739
4374,114,6605.707086
4375,156,9039.388644
4376,281,16282.488519
4377,91,5272.976709
4378,239,13848.806961
4379,164,9502.947036
4380,188,10893.622212
4381,152,8807.609448000001
4382,220,12747.85578
4383,144,8344.051056
4384,66,3824.3567339999995
4385,274,15876.874926
4386,209,12110.462991
4387,299,17325.494901000002
4388,270,15645.095730000001
4389,262,15181.537338000002
4390,134,7764.603066000001
4391,217,12574.021383000001
4392,200,11588.9598
4393,105,6084.203895
4394,183,10603.898217
4395,135,7822.5478650000005
4396,227,13153.469373000002
4397,151,8749.664649
4398,214,12400.186986
4399,286,16572.212514
4400,241,13964.696559
4401,292,16919.881308000004
4402,103,5968.314297
4403,249,14428.254951
4404,282,16340.433318
4405,226,13095.524574
4406,276,15992.764524
4407,164,9502.947036
4408,188,10893.622212
4409,137,7938.437463
4410,98,5678.5903020000005
4411,198,11473.070201999999
4412,164,9502.947036
4413,243,14080.586157000002
4414,112,6489.817488000001
4415,153,8865.554247
4416,132,7648.713467999999
4417,152,8807.609448000001
4418,205,11878.683795000003
4419,66,3824.3567339999995
4420,55,3186.963945
4421,196,11357.180604000001
4422,233,13501.138167000001
4423,279,16166.598921000003
4424,77,4461.749523
4425,243,14080.586157000002
4426,87,5041.197513
4427,168,9734.726232
4428,86,4983.252713999999
4429,164,9502.947036
4430,293,16977.826107
4431,117,6779.541483
4432,263,15239.482137
4433,267,15471.261333
4434,226,13095.524574
4435,92,5330.921508
4436,213,12342.242187000002
4437,107,6200.093493
4438,62,3592.5775379999995
4439,101,5852.424699
4440,107,6200.093493
4441,81,4693.528719000001
4442,258,14949.758142
4443,154,8923.499046
4444,277,16050.709323
4445,296,17151.660504
4446,237,13732.917363
4447,287,16630.157313
4448,132,7648.713467999999
4449,235,13617.027765
4450,148,8575.830252
4451,287,16630.157313
4452,153,8865.554247
4453,233,13501.138167000001
4454,77,4461.749523
4455,178,10314.174222000001
4456,219,12689.910981
4457,259,15007.702941
4458,97,5620.645503000001
4459,89,5157.087111000001
4460,146,8459.940654000002
4461,240,13906.75176
4462,253,14660.034147
4463,249,14428.254951
4464,265,15355.371734999999
4465,257,14891.813343
4466,163,9445.002237
4467,181,10488.008619
4468,215,12458.131785
4469,285,16514.267715
4470,204,11820.738996
4471,186,10777.732614000002
4472,160,9271.16784
4473,193,11183.346207
4474,233,13501.138167000001
